Index,anomaly_status,
29/07/14 19:50,FALSE,0
29/07/14 20:50,FALSE,0
29/07/14 21:50,FALSE,0
29/07/14 22:50,FALSE,0
29/07/14 23:50,FALSE,0
30/07/14 00:50,FALSE,0
30/07/14 01:50,FALSE,0
30/07/14 02:50,FALSE,0
30/07/14 03:50,FALSE,0
30/07/14 04:50,FALSE,0
30/07/14 05:50,FALSE,0
30/07/14 06:50,FALSE,0
30/07/14 07:50,FALSE,0
30/07/14 08:50,FALSE,0
30/07/14 09:50,FALSE,0
30/07/14 10:50,FALSE,0
30/07/14 11:50,FALSE,0
30/07/14 12:50,FALSE,0
30/07/14 13:50,FALSE,0
30/07/14 14:50,FALSE,0
30/07/14 15:50,FALSE,0
30/07/14 16:50,FALSE,0
30/07/14 17:50,FALSE,0
30/07/14 18:50,FALSE,0
30/07/14 19:50,FALSE,0
30/07/14 20:50,FALSE,0
30/07/14 21:50,FALSE,0
30/07/14 22:50,FALSE,0
30/07/14 23:50,FALSE,0
31/07/14 00:50,FALSE,0
31/07/14 01:50,FALSE,0
31/07/14 02:50,FALSE,0
31/07/14 03:50,FALSE,0
31/07/14 04:50,FALSE,0
31/07/14 05:50,FALSE,0
31/07/14 06:50,FALSE,0
31/07/14 07:50,FALSE,0
31/07/14 08:50,FALSE,0
31/07/14 09:50,FALSE,0
31/07/14 10:50,FALSE,0
31/07/14 11:50,FALSE,0
31/07/14 12:50,FALSE,0
31/07/14 13:50,FALSE,0
31/07/14 14:50,FALSE,0
31/07/14 15:50,FALSE,0
31/07/14 16:50,FALSE,0
31/07/14 17:50,FALSE,0
31/07/14 18:50,FALSE,0
31/07/14 19:50,FALSE,0
31/07/14 20:50,FALSE,0
31/07/14 21:50,FALSE,0
31/07/14 22:50,FALSE,0
31/07/14 23:50,FALSE,0
01/08/14 00:50,FALSE,0
01/08/14 01:50,FALSE,0
01/08/14 02:50,FALSE,0
01/08/14 03:50,FALSE,0
01/08/14 04:50,FALSE,0
01/08/14 05:50,FALSE,0
01/08/14 06:50,FALSE,0
01/08/14 07:50,FALSE,0
01/08/14 08:50,FALSE,0
01/08/14 09:50,FALSE,0
01/08/14 10:50,FALSE,0
01/08/14 11:50,FALSE,0
01/08/14 12:50,FALSE,0
01/08/14 13:50,FALSE,0
01/08/14 14:50,FALSE,0
01/08/14 15:50,FALSE,0
01/08/14 16:50,FALSE,0
01/08/14 17:50,FALSE,0
01/08/14 18:50,FALSE,0
01/08/14 19:50,FALSE,0
01/08/14 20:50,FALSE,0
01/08/14 21:50,FALSE,0
01/08/14 22:50,FALSE,0
01/08/14 23:50,FALSE,0
02/08/14 00:50,FALSE,0
02/08/14 01:50,FALSE,0
02/08/14 02:50,FALSE,0
02/08/14 03:50,FALSE,0
02/08/14 04:50,FALSE,0
02/08/14 05:50,FALSE,0
02/08/14 06:50,FALSE,0
02/08/14 07:50,FALSE,0
02/08/14 08:50,FALSE,0
02/08/14 09:50,FALSE,0
02/08/14 10:50,FALSE,0
02/08/14 11:50,FALSE,0
02/08/14 12:50,FALSE,0
02/08/14 13:50,FALSE,0
02/08/14 14:50,FALSE,0
02/08/14 15:50,FALSE,0
02/08/14 16:50,FALSE,0
02/08/14 17:50,FALSE,0
02/08/14 18:50,FALSE,0
02/08/14 19:50,FALSE,0
02/08/14 20:50,FALSE,0
02/08/14 21:50,FALSE,0
02/08/14 22:50,FALSE,0
02/08/14 23:50,FALSE,0
03/08/14 00:50,FALSE,0
03/08/14 01:50,FALSE,0
03/08/14 02:50,FALSE,0
03/08/14 03:50,FALSE,0
03/08/14 04:50,FALSE,0
03/08/14 05:50,FALSE,0
03/08/14 06:50,FALSE,0
03/08/14 07:50,FALSE,0
03/08/14 08:50,FALSE,0
03/08/14 09:50,FALSE,0
03/08/14 10:50,FALSE,0
03/08/14 11:50,FALSE,0
03/08/14 12:50,FALSE,0
03/08/14 13:50,FALSE,0
03/08/14 14:50,FALSE,0
03/08/14 15:50,FALSE,0
03/08/14 16:50,FALSE,0
03/08/14 17:50,FALSE,0
03/08/14 18:50,FALSE,0
03/08/14 19:50,FALSE,0
03/08/14 20:50,FALSE,0
03/08/14 21:50,FALSE,0
03/08/14 22:50,FALSE,0
03/08/14 23:50,TRUE,0
04/08/14 00:50,FALSE,0
04/08/14 01:50,FALSE,0
04/08/14 02:50,FALSE,0
04/08/14 03:50,FALSE,0
04/08/14 04:50,TRUE,0
04/08/14 05:50,FALSE,0
04/08/14 06:50,FALSE,0
04/08/14 07:50,FALSE,0
04/08/14 08:50,FALSE,0
04/08/14 09:50,FALSE,0
04/08/14 10:50,FALSE,0
04/08/14 11:50,FALSE,0
04/08/14 12:50,FALSE,0
04/08/14 13:50,FALSE,0
04/08/14 14:50,FALSE,0
04/08/14 15:50,FALSE,0
04/08/14 16:50,FALSE,0
04/08/14 17:50,FALSE,0
04/08/14 18:50,FALSE,0
04/08/14 19:50,FALSE,0
04/08/14 20:50,FALSE,0
04/08/14 21:50,FALSE,0
04/08/14 22:50,FALSE,0
04/08/14 23:50,FALSE,0
05/08/14 00:50,FALSE,0
05/08/14 01:50,FALSE,0
05/08/14 02:50,FALSE,0
05/08/14 03:50,FALSE,0
05/08/14 04:50,FALSE,0
05/08/14 05:50,FALSE,0
05/08/14 06:50,FALSE,0
05/08/14 07:50,FALSE,0
05/08/14 08:50,FALSE,0
05/08/14 09:50,FALSE,0
05/08/14 10:50,FALSE,0
05/08/14 11:50,FALSE,0
05/08/14 12:50,FALSE,0
05/08/14 13:50,FALSE,0
05/08/14 14:50,FALSE,0
05/08/14 15:50,FALSE,0
05/08/14 16:50,FALSE,0
05/08/14 17:50,FALSE,0
05/08/14 18:50,FALSE,0
05/08/14 19:50,FALSE,0
05/08/14 20:50,FALSE,0
05/08/14 21:50,FALSE,0
05/08/14 22:50,FALSE,0
05/08/14 23:50,FALSE,0
06/08/14 00:50,FALSE,0
06/08/14 01:50,FALSE,0
06/08/14 02:50,FALSE,0
06/08/14 03:50,FALSE,0
06/08/14 04:50,FALSE,0
06/08/14 05:50,FALSE,0
06/08/14 06:50,FALSE,0
06/08/14 07:50,FALSE,0
06/08/14 08:50,FALSE,0
06/08/14 09:50,FALSE,0
06/08/14 10:50,FALSE,0
06/08/14 11:50,FALSE,0
06/08/14 12:50,FALSE,0
06/08/14 13:50,FALSE,0
06/08/14 14:50,FALSE,0
06/08/14 15:50,FALSE,0
06/08/14 16:50,FALSE,0
06/08/14 17:50,FALSE,0
06/08/14 18:50,FALSE,0
06/08/14 19:50,FALSE,0
06/08/14 20:50,FALSE,0
06/08/14 21:50,FALSE,0
06/08/14 22:50,FALSE,0
06/08/14 23:50,FALSE,0
07/08/14 00:50,FALSE,0
07/08/14 01:50,FALSE,0
07/08/14 02:50,FALSE,0
07/08/14 03:50,FALSE,0
07/08/14 04:50,FALSE,0
07/08/14 05:50,FALSE,0
07/08/14 06:50,FALSE,0
07/08/14 07:50,FALSE,0
07/08/14 08:50,FALSE,0
07/08/14 09:50,FALSE,0
07/08/14 10:50,FALSE,0
07/08/14 11:50,FALSE,0
07/08/14 12:50,FALSE,0
07/08/14 13:50,FALSE,0
07/08/14 14:50,FALSE,0
07/08/14 15:50,FALSE,0
07/08/14 16:50,FALSE,0
07/08/14 17:50,FALSE,0
07/08/14 18:50,FALSE,0
07/08/14 19:50,FALSE,0
07/08/14 20:50,FALSE,0
07/08/14 21:50,FALSE,0
07/08/14 22:50,FALSE,0
07/08/14 23:50,TRUE,0
08/08/14 00:50,FALSE,0
08/08/14 01:50,TRUE,0
08/08/14 02:50,FALSE,0
08/08/14 03:50,FALSE,0
08/08/14 04:50,FALSE,0
08/08/14 05:50,FALSE,0
08/08/14 06:50,FALSE,0
08/08/14 07:50,FALSE,0
08/08/14 08:50,FALSE,0
08/08/14 09:50,FALSE,0
08/08/14 10:50,FALSE,0
08/08/14 11:50,FALSE,0
08/08/14 12:50,FALSE,0
08/08/14 13:50,FALSE,0
08/08/14 14:50,FALSE,0
08/08/14 15:50,FALSE,0
08/08/14 16:50,FALSE,0
08/08/14 17:50,FALSE,0
08/08/14 18:50,FALSE,0
08/08/14 19:50,FALSE,0
08/08/14 20:50,FALSE,0
08/08/14 21:50,TRUE,0
08/08/14 22:50,FALSE,0
08/08/14 23:50,FALSE,0
09/08/14 00:50,FALSE,0
09/08/14 01:50,FALSE,0
09/08/14 02:50,FALSE,0
09/08/14 03:50,FALSE,0
09/08/14 04:50,FALSE,0
09/08/14 05:50,FALSE,0
09/08/14 06:50,FALSE,0
09/08/14 07:50,FALSE,0
09/08/14 08:50,FALSE,0
09/08/14 09:50,FALSE,0
09/08/14 10:50,FALSE,0
09/08/14 11:50,FALSE,0
09/08/14 12:50,FALSE,0
09/08/14 13:50,FALSE,0
09/08/14 14:50,FALSE,0
09/08/14 15:50,FALSE,0
09/08/14 16:50,FALSE,0
09/08/14 17:50,FALSE,0
09/08/14 18:50,FALSE,0
09/08/14 19:50,FALSE,0
09/08/14 20:50,FALSE,0
09/08/14 21:50,FALSE,0
09/08/14 22:50,FALSE,0
09/08/14 23:50,FALSE,0
10/08/14 00:50,FALSE,0
10/08/14 01:50,FALSE,0
10/08/14 02:50,FALSE,0
10/08/14 03:50,FALSE,0
10/08/14 04:50,FALSE,0
10/08/14 05:50,FALSE,0
10/08/14 06:50,FALSE,0
10/08/14 07:50,FALSE,0
10/08/14 08:50,FALSE,0
10/08/14 09:50,FALSE,0
10/08/14 10:50,FALSE,0
10/08/14 11:50,FALSE,0
10/08/14 12:50,FALSE,0
10/08/14 13:50,FALSE,0
10/08/14 14:50,FALSE,0
10/08/14 15:50,FALSE,0
10/08/14 16:50,FALSE,0
10/08/14 17:50,FALSE,0
10/08/14 18:50,FALSE,0
10/08/14 19:50,FALSE,0
10/08/14 20:50,FALSE,0
10/08/14 21:50,FALSE,0
10/08/14 22:50,FALSE,0
10/08/14 23:50,FALSE,0
11/08/14 00:50,FALSE,0
11/08/14 01:50,FALSE,0
11/08/14 02:50,FALSE,0
11/08/14 03:50,FALSE,0
11/08/14 04:50,TRUE,0
11/08/14 05:50,FALSE,0
11/08/14 06:50,FALSE,0
11/08/14 07:50,TRUE,0
11/08/14 08:50,FALSE,0
11/08/14 09:50,FALSE,0
11/08/14 10:50,FALSE,0
11/08/14 11:50,FALSE,0
11/08/14 12:50,FALSE,0
11/08/14 13:50,FALSE,0
11/08/14 14:50,FALSE,0
11/08/14 15:50,FALSE,0
11/08/14 16:50,FALSE,0
11/08/14 17:50,FALSE,0
11/08/14 18:50,FALSE,0
11/08/14 19:50,FALSE,0
11/08/14 20:50,FALSE,0
11/08/14 21:50,FALSE,0
11/08/14 22:50,FALSE,0
11/08/14 23:50,FALSE,0
12/08/14 00:50,FALSE,0
12/08/14 01:50,FALSE,0
12/08/14 02:50,FALSE,0
12/08/14 03:50,FALSE,0
12/08/14 04:50,FALSE,0
12/08/14 05:50,FALSE,0
12/08/14 06:50,FALSE,0
12/08/14 07:50,FALSE,0
12/08/14 08:50,FALSE,0
12/08/14 09:50,FALSE,0
12/08/14 10:50,FALSE,0
12/08/14 11:50,FALSE,0
12/08/14 12:50,FALSE,0
12/08/14 13:50,FALSE,0
12/08/14 14:50,FALSE,0
12/08/14 15:50,FALSE,0
12/08/14 16:50,FALSE,0
12/08/14 17:50,FALSE,0
12/08/14 18:50,FALSE,0
12/08/14 19:50,FALSE,0
12/08/14 20:50,FALSE,0
12/08/14 21:50,FALSE,0
12/08/14 22:50,FALSE,0
12/08/14 23:50,FALSE,0
13/08/14 00:50,FALSE,0
13/08/14 01:50,FALSE,0
13/08/14 02:50,FALSE,0
13/08/14 03:50,TRUE,0
13/08/14 04:50,FALSE,0
13/08/14 05:50,FALSE,0
13/08/14 06:50,FALSE,0
13/08/14 07:50,FALSE,0
13/08/14 08:50,FALSE,0
13/08/14 09:50,FALSE,0
13/08/14 10:50,FALSE,0
13/08/14 11:50,FALSE,0
13/08/14 12:50,FALSE,0
13/08/14 13:50,FALSE,0
13/08/14 14:50,FALSE,0
13/08/14 15:50,FALSE,0
13/08/14 16:50,FALSE,0
13/08/14 17:50,FALSE,0
13/08/14 18:50,FALSE,0
13/08/14 19:50,FALSE,0
13/08/14 20:50,FALSE,0
13/08/14 21:50,FALSE,0
13/08/14 22:50,FALSE,0
13/08/14 23:50,FALSE,0
14/08/14 00:50,FALSE,0
14/08/14 01:50,FALSE,0
14/08/14 02:50,FALSE,0
14/08/14 03:50,FALSE,0
14/08/14 04:50,FALSE,0
14/08/14 05:50,FALSE,0
14/08/14 06:50,FALSE,0
14/08/14 07:50,TRUE,0
14/08/14 08:50,FALSE,0
14/08/14 09:50,FALSE,0
14/08/14 10:50,FALSE,0
14/08/14 11:50,FALSE,0
14/08/14 12:50,FALSE,0
14/08/14 13:50,FALSE,0
14/08/14 14:50,FALSE,0
14/08/14 15:50,FALSE,0
14/08/14 16:50,FALSE,0
14/08/14 17:50,FALSE,0
14/08/14 18:50,FALSE,0
14/08/14 19:50,FALSE,0
14/08/14 20:50,FALSE,0
14/08/14 21:50,FALSE,0
14/08/14 22:50,FALSE,0
14/08/14 23:50,FALSE,0
15/08/14 00:50,FALSE,0
15/08/14 01:50,FALSE,0
15/08/14 02:50,FALSE,0
15/08/14 03:50,FALSE,0
15/08/14 04:50,FALSE,0
15/08/14 05:50,FALSE,0
15/08/14 06:50,FALSE,0
15/08/14 07:50,FALSE,0
15/08/14 08:50,FALSE,0
15/08/14 09:50,FALSE,0
15/08/14 10:50,FALSE,0
15/08/14 11:50,FALSE,0
15/08/14 12:50,FALSE,0
15/08/14 13:50,FALSE,0
15/08/14 14:50,FALSE,0
15/08/14 15:50,FALSE,0
15/08/14 16:50,FALSE,0
15/08/14 17:50,FALSE,0
15/08/14 18:50,FALSE,0
15/08/14 19:50,FALSE,0
15/08/14 20:50,FALSE,0
15/08/14 21:50,FALSE,0
15/08/14 22:50,FALSE,0
15/08/14 23:50,FALSE,0
16/08/14 00:50,TRUE,0
16/08/14 01:50,TRUE,0
16/08/14 02:50,TRUE,0
16/08/14 03:50,FALSE,0
16/08/14 04:50,FALSE,0
16/08/14 05:50,FALSE,0
16/08/14 06:50,FALSE,0
16/08/14 07:50,FALSE,0
16/08/14 08:50,FALSE,0
16/08/14 09:50,FALSE,0
16/08/14 10:50,FALSE,0
16/08/14 11:50,FALSE,0
16/08/14 12:50,TRUE,0
16/08/14 13:50,TRUE,0
16/08/14 14:50,FALSE,0
16/08/14 15:50,FALSE,0
16/08/14 16:50,FALSE,0
16/08/14 17:50,FALSE,0
16/08/14 18:50,FALSE,0
16/08/14 19:50,FALSE,0
16/08/14 20:50,FALSE,0
16/08/14 21:50,FALSE,0
16/08/14 22:50,FALSE,0
16/08/14 23:50,FALSE,0
17/08/14 00:50,FALSE,0
17/08/14 01:50,FALSE,0
17/08/14 02:50,FALSE,0
17/08/14 03:50,FALSE,0
17/08/14 04:50,FALSE,0
17/08/14 05:50,FALSE,0
17/08/14 06:50,FALSE,0
17/08/14 07:50,FALSE,0
17/08/14 08:50,FALSE,0
17/08/14 09:50,FALSE,0
17/08/14 10:50,FALSE,0
17/08/14 11:50,FALSE,0
17/08/14 12:50,FALSE,0
17/08/14 13:50,FALSE,0
17/08/14 14:50,FALSE,0
17/08/14 15:50,FALSE,0
17/08/14 16:50,FALSE,0
17/08/14 17:50,FALSE,0
17/08/14 18:50,FALSE,0
17/08/14 19:50,FALSE,0
17/08/14 20:50,FALSE,0
17/08/14 21:50,FALSE,0
17/08/14 22:50,FALSE,0
17/08/14 23:50,FALSE,0
18/08/14 00:50,TRUE,0
18/08/14 01:50,FALSE,0
18/08/14 02:50,FALSE,0
18/08/14 03:50,FALSE,0
18/08/14 04:50,FALSE,0
18/08/14 05:50,FALSE,0
18/08/14 06:50,FALSE,0
18/08/14 07:50,FALSE,0
18/08/14 08:50,FALSE,0
18/08/14 09:50,FALSE,0
18/08/14 10:50,FALSE,0
18/08/14 11:50,FALSE,0
18/08/14 12:50,FALSE,0
18/08/14 13:50,FALSE,0
18/08/14 14:50,FALSE,0
18/08/14 15:50,FALSE,0
18/08/14 16:50,FALSE,0
18/08/14 17:50,FALSE,0
18/08/14 18:50,FALSE,0
18/08/14 19:50,FALSE,0
18/08/14 20:50,FALSE,0
18/08/14 21:50,FALSE,0
18/08/14 22:50,FALSE,0
18/08/14 23:50,FALSE,0
19/08/14 00:50,FALSE,0
19/08/14 01:50,FALSE,0
19/08/14 02:50,FALSE,0
19/08/14 03:50,FALSE,0
19/08/14 04:50,FALSE,0
19/08/14 05:50,FALSE,0
19/08/14 06:50,FALSE,0
19/08/14 07:50,FALSE,0
19/08/14 08:50,FALSE,0
19/08/14 09:50,FALSE,0
19/08/14 10:50,FALSE,0
19/08/14 11:50,FALSE,0
19/08/14 12:50,FALSE,0
19/08/14 13:50,FALSE,0
19/08/14 14:50,FALSE,0
19/08/14 15:50,FALSE,0
19/08/14 16:50,FALSE,0
19/08/14 17:50,FALSE,0
19/08/14 18:50,FALSE,0
19/08/14 19:50,FALSE,0
19/08/14 20:50,FALSE,0
19/08/14 21:50,FALSE,0
19/08/14 22:50,FALSE,0
19/08/14 23:50,FALSE,0
20/08/14 00:50,FALSE,0
20/08/14 01:50,FALSE,0
20/08/14 02:50,FALSE,0
20/08/14 03:50,FALSE,0
20/08/14 04:50,FALSE,0
20/08/14 05:50,FALSE,0
20/08/14 06:50,FALSE,0
20/08/14 07:50,FALSE,0
20/08/14 08:50,FALSE,0
20/08/14 09:50,FALSE,0
20/08/14 10:50,FALSE,0
20/08/14 11:50,FALSE,0
20/08/14 12:50,FALSE,0
20/08/14 13:50,FALSE,0
20/08/14 14:50,FALSE,0
20/08/14 15:50,FALSE,0
20/08/14 16:50,FALSE,0
20/08/14 17:50,FALSE,0
20/08/14 18:50,FALSE,0
20/08/14 19:50,FALSE,0
20/08/14 20:50,FALSE,0
20/08/14 21:50,FALSE,0
20/08/14 22:50,FALSE,0
20/08/14 23:50,FALSE,0
21/08/14 00:50,FALSE,0
21/08/14 01:50,FALSE,0
21/08/14 02:50,FALSE,0
21/08/14 03:50,FALSE,0
21/08/14 04:50,FALSE,0
21/08/14 05:50,FALSE,0
21/08/14 06:50,FALSE,0
21/08/14 07:50,FALSE,0
21/08/14 08:50,FALSE,0
21/08/14 09:50,FALSE,0
21/08/14 10:50,FALSE,0
21/08/14 11:50,FALSE,0
21/08/14 12:50,FALSE,0
21/08/14 13:50,FALSE,0
21/08/14 14:50,FALSE,0
21/08/14 15:50,FALSE,0
21/08/14 16:50,FALSE,0
21/08/14 17:50,FALSE,0
21/08/14 18:50,FALSE,0
21/08/14 19:50,FALSE,0
21/08/14 20:50,FALSE,0
21/08/14 21:50,FALSE,0
21/08/14 22:50,FALSE,0
21/08/14 23:50,FALSE,0
22/08/14 00:50,FALSE,0
22/08/14 01:50,FALSE,0
22/08/14 02:50,FALSE,0
22/08/14 03:50,FALSE,0
22/08/14 04:50,FALSE,0
22/08/14 05:50,FALSE,0
22/08/14 06:50,FALSE,0
22/08/14 07:50,FALSE,0
22/08/14 08:50,FALSE,0
22/08/14 09:50,FALSE,0
22/08/14 10:50,FALSE,0
22/08/14 11:50,FALSE,0
22/08/14 12:50,FALSE,0
22/08/14 13:50,FALSE,0
22/08/14 14:50,FALSE,0
22/08/14 15:50,FALSE,0
22/08/14 16:50,FALSE,0
22/08/14 17:50,FALSE,0
22/08/14 18:50,FALSE,0
22/08/14 19:50,FALSE,0
22/08/14 20:50,FALSE,0
22/08/14 21:50,FALSE,0
22/08/14 22:50,FALSE,0
22/08/14 23:50,FALSE,0
23/08/14 00:50,FALSE,0
23/08/14 01:50,FALSE,0
23/08/14 02:50,FALSE,0
23/08/14 03:50,FALSE,0
23/08/14 04:50,FALSE,0
23/08/14 05:50,FALSE,0
23/08/14 06:50,FALSE,0
23/08/14 07:50,FALSE,0
23/08/14 08:50,FALSE,0
23/08/14 09:50,FALSE,0
23/08/14 10:50,FALSE,0
23/08/14 11:50,FALSE,0
23/08/14 12:50,FALSE,0
23/08/14 13:50,FALSE,0
23/08/14 14:50,FALSE,0
23/08/14 15:50,FALSE,0
23/08/14 16:50,FALSE,0
23/08/14 17:50,FALSE,0
23/08/14 18:50,FALSE,0
23/08/14 19:50,FALSE,0
23/08/14 20:50,FALSE,0
23/08/14 21:50,FALSE,0
23/08/14 22:50,FALSE,0
23/08/14 23:50,FALSE,0
24/08/14 00:50,FALSE,0
24/08/14 01:50,FALSE,0
24/08/14 02:50,FALSE,0
24/08/14 03:50,FALSE,0
24/08/14 04:50,FALSE,0
24/08/14 05:50,FALSE,0
24/08/14 06:50,FALSE,0
24/08/14 07:50,FALSE,0
24/08/14 08:50,FALSE,0
24/08/14 09:50,FALSE,0
24/08/14 10:50,FALSE,0
24/08/14 11:50,FALSE,0
24/08/14 12:50,FALSE,0
24/08/14 13:50,FALSE,0
24/08/14 14:50,FALSE,0
24/08/14 15:50,FALSE,0
24/08/14 16:50,FALSE,0
24/08/14 17:50,FALSE,0
24/08/14 18:50,FALSE,0
24/08/14 19:50,FALSE,0
24/08/14 20:50,TRUE,0
24/08/14 21:50,FALSE,0
24/08/14 22:50,FALSE,0
24/08/14 23:50,FALSE,0
25/08/14 00:50,TRUE,0
25/08/14 01:50,FALSE,0
25/08/14 02:50,TRUE,0
25/08/14 03:50,FALSE,0
25/08/14 04:50,FALSE,0
25/08/14 05:50,FALSE,0
25/08/14 06:50,FALSE,0
25/08/14 07:50,FALSE,0
25/08/14 08:50,FALSE,0
25/08/14 09:50,FALSE,0
25/08/14 10:50,FALSE,0
25/08/14 11:50,FALSE,0
25/08/14 12:50,FALSE,0
25/08/14 13:50,FALSE,0
25/08/14 14:50,FALSE,0
25/08/14 15:50,FALSE,0
25/08/14 16:50,FALSE,0
25/08/14 17:50,FALSE,0
25/08/14 18:50,FALSE,0
25/08/14 19:50,FALSE,0
25/08/14 20:50,FALSE,0
25/08/14 21:50,FALSE,0
25/08/14 22:50,FALSE,0
25/08/14 23:50,FALSE,0
26/08/14 00:50,FALSE,0
26/08/14 01:50,FALSE,0
26/08/14 02:50,FALSE,0
26/08/14 03:50,FALSE,0
26/08/14 04:50,FALSE,0
26/08/14 05:50,FALSE,0
26/08/14 06:50,FALSE,0
26/08/14 07:50,FALSE,0
26/08/14 08:50,FALSE,0
26/08/14 09:50,FALSE,0
26/08/14 10:50,FALSE,0
26/08/14 11:50,FALSE,0
26/08/14 12:50,FALSE,0
26/08/14 13:50,FALSE,0
26/08/14 14:50,FALSE,0
26/08/14 15:50,FALSE,0
26/08/14 16:50,FALSE,0
26/08/14 17:50,FALSE,0
26/08/14 18:50,FALSE,0
26/08/14 19:50,FALSE,0
26/08/14 20:50,FALSE,0
26/08/14 21:50,FALSE,0
26/08/14 22:50,FALSE,0
26/08/14 23:50,TRUE,0
27/08/14 00:50,FALSE,0
27/08/14 01:50,FALSE,0
27/08/14 02:50,FALSE,0
27/08/14 03:50,FALSE,0
27/08/14 04:50,FALSE,0
27/08/14 05:50,FALSE,0
27/08/14 06:50,FALSE,0
27/08/14 07:50,FALSE,0
27/08/14 08:50,FALSE,0
27/08/14 09:50,FALSE,0
27/08/14 10:50,FALSE,0
27/08/14 11:50,FALSE,0
27/08/14 12:50,FALSE,0
27/08/14 13:50,FALSE,0
27/08/14 14:50,FALSE,0
27/08/14 15:50,FALSE,0
27/08/14 16:50,FALSE,0
27/08/14 17:50,FALSE,0
27/08/14 18:50,FALSE,0
27/08/14 19:50,FALSE,0
27/08/14 20:50,FALSE,0
27/08/14 21:50,FALSE,0
27/08/14 22:50,FALSE,0
27/08/14 23:50,FALSE,0
28/08/14 00:50,FALSE,0
28/08/14 01:50,FALSE,0
28/08/14 02:50,FALSE,0
28/08/14 03:50,FALSE,0
28/08/14 04:50,TRUE,0
28/08/14 05:50,FALSE,0
28/08/14 06:50,FALSE,0
28/08/14 07:50,FALSE,0
28/08/14 08:50,FALSE,0
28/08/14 09:50,FALSE,0
28/08/14 10:50,FALSE,0
28/08/14 11:50,FALSE,0
28/08/14 12:50,FALSE,0
28/08/14 13:50,FALSE,0
28/08/14 14:50,FALSE,0
28/08/14 15:50,FALSE,0
28/08/14 16:50,FALSE,0
28/08/14 17:50,FALSE,0
28/08/14 18:50,FALSE,0
28/08/14 19:50,FALSE,0
28/08/14 20:50,FALSE,0
28/08/14 21:50,FALSE,0
28/08/14 22:50,TRUE,0
28/08/14 23:50,FALSE,0
29/08/14 00:50,FALSE,0
29/08/14 01:50,FALSE,0
29/08/14 02:50,FALSE,0
29/08/14 03:50,FALSE,0
29/08/14 04:50,FALSE,0
29/08/14 05:50,FALSE,0
29/08/14 06:50,FALSE,0
29/08/14 07:50,FALSE,0
29/08/14 08:50,FALSE,0
29/08/14 09:50,FALSE,0
29/08/14 10:50,FALSE,0
29/08/14 11:50,FALSE,0
29/08/14 12:50,FALSE,0
29/08/14 13:50,TRUE,0
29/08/14 14:50,FALSE,0
29/08/14 15:50,FALSE,0
29/08/14 16:50,FALSE,0
29/08/14 17:50,FALSE,0
29/08/14 18:50,FALSE,0
29/08/14 19:50,FALSE,0
29/08/14 20:50,FALSE,0
29/08/14 21:50,FALSE,0
29/08/14 22:50,FALSE,0
29/08/14 23:50,FALSE,0
30/08/14 00:50,FALSE,0
30/08/14 01:50,FALSE,0
30/08/14 02:50,FALSE,0
30/08/14 03:50,FALSE,0
30/08/14 04:50,FALSE,0
30/08/14 05:50,FALSE,0
30/08/14 06:50,FALSE,0
30/08/14 07:50,FALSE,0
30/08/14 08:50,FALSE,0
30/08/14 09:50,FALSE,0
30/08/14 10:50,FALSE,0
30/08/14 11:50,FALSE,0
30/08/14 12:50,FALSE,0
30/08/14 13:50,FALSE,0
30/08/14 14:50,FALSE,0
30/08/14 15:50,FALSE,0
30/08/14 16:50,FALSE,0
30/08/14 17:50,FALSE,0
30/08/14 18:50,FALSE,0
30/08/14 19:50,FALSE,0
30/08/14 20:50,FALSE,0
30/08/14 21:50,FALSE,0
30/08/14 22:50,FALSE,0
30/08/14 23:50,FALSE,0
